date,env_interaction_score,base_risk_score,monsoon_flag,humidity_streak_days,rainfall_streak_days,variety_susceptibility,crop_age_months,infected_sett_flag,susceptibility_factor,crop_stage_factor,infection_factor,final_risk_score,risk_level,early_warning,advisory_message
2005-07-21,2,0.7118678571428572,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-07-22,2,0.7117035714285714,1,1,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-07-23,2,0.7106785714285715,1,0,1,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-07-24,2,0.70885,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-07-25,2,0.706275,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-07-26,1,0.4549535714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6551331428571427,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-07-27,1,0.4540035714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6537651428571427,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-07-28,1,0.45411071428571426,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6539194285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-07-29,1,0.4540821428571429,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6538782857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-07-30,1,0.4540642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6538525714285713,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-07-31,1,0.453725,1,0,0,0.7,6,0,1.2,1.2,1.0,0.653364,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-01,1,0.45435357142857147,1,1,1,0.7,6,0,1.2,1.2,1.0,0.6542691428571429,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-02,2,0.7050392857142858,1,2,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-08-03,2,0.7056571428571429,1,3,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-08-04,2,0.7058821428571428,1,4,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-08-05,2,0.706175,1,5,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-08-06,2,0.7058642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-08-07,1,0.45676785714285717,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6577457142857143,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-08,1,0.4577,1,2,0,0.7,6,0,1.2,1.2,1.0,0.6590879999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-09,1,0.45835714285714285,1,3,0,0.7,6,0,1.2,1.2,1.0,0.6600342857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-10,1,0.45907857142857145,1,4,0,0.7,6,0,1.2,1.2,1.0,0.6610731428571428,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-11,1,0.4599357142857142,1,5,0,0.7,6,0,1.2,1.2,1.0,0.6623074285714284,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-12,1,0.46077857142857137,1,6,0,0.7,6,0,1.2,1.2,1.0,0.6635211428571427,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-13,1,0.4622142857142857,1,7,0,0.7,6,0,1.2,1.2,1.0,0.6655885714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-14,1,0.4629892857142857,1,8,0,0.7,6,0,1.2,1.2,1.0,0.6667045714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-15,1,0.46230000000000004,1,9,0,0.7,6,0,1.2,1.2,1.0,0.665712,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-16,1,0.4618428571428571,1,10,0,0.7,6,0,1.2,1.2,1.0,0.6650537142857141,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-17,1,0.46183214285714286,1,11,0,0.7,6,0,1.2,1.2,1.0,0.6650382857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-18,1,0.46166428571428575,1,12,0,0.7,6,0,1.2,1.2,1.0,0.6647965714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-19,1,0.4602642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6627805714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-20,1,0.45894999999999997,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6608879999999998,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-21,1,0.4570714285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6581828571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-22,1,0.45592499999999997,1,0,0,0.7,6,0,1.2,1.2,1.0,0.656532,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-08-23,0,0.20454285714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29454171428571424,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-24,0,0.20326071428571427,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2926954285714285,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-25,0,0.20092499999999996,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2893319999999999,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-26,0,0.19983214285714287,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28775828571428574,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-27,0,0.20056428571428572,1,1,0,0.7,6,0,1.2,1.2,1.0,0.2888125714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-28,0,0.2008642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28924457142857135,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-29,0,0.2015142857142857,1,1,0,0.7,6,0,1.2,1.2,1.0,0.2901805714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-30,0,0.20309999999999997,1,2,0,0.7,6,0,1.2,1.2,1.0,0.29246399999999995,LOW,0,Low risk. Maintain standard crop management practices.
2005-08-31,0,0.20337142857142854,1,3,0,0.7,6,0,1.2,1.2,1.0,0.2928548571428571,LOW,0,Low risk. Maintain standard crop management practices.
2005-09-01,1,0.4554785714285714,1,4,0,0.7,6,0,1.2,1.2,1.0,0.6558891428571428,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-02,1,0.4578464285714286,1,5,0,0.7,6,0,1.2,1.2,1.0,0.6592988571428572,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-03,1,0.4591071428571428,1,6,0,0.7,6,0,1.2,1.2,1.0,0.6611142857142855,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-04,1,0.4609,1,7,1,0.7,6,0,1.2,1.2,1.0,0.6636959999999998,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-05,2,0.7136107142857143,1,8,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-06,2,0.7154178571428571,1,9,3,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-07,2,0.7172714285714286,1,10,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-08,2,0.7192785714285714,1,11,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-09,2,0.7209214285714285,1,12,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-10,2,0.7200071428571428,1,13,1,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-11,2,0.7195964285714286,1,14,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-12,2,0.7178392857142857,1,15,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-13,2,0.7166285714285714,1,16,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-14,2,0.7148464285714285,1,17,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-15,2,0.7124,1,18,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-16,2,0.7099285714285715,1,19,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2005-09-17,2,0.7085785714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-18,1,0.45669642857142856,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6576428571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-19,1,0.455125,1,0,0,0.7,6,0,1.2,1.2,1.0,0.65538,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-20,0,0.20339285714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2928857142857143,LOW,0,Low risk. Maintain standard crop management practices.
2005-09-21,1,0.4548535714285714,1,1,1,0.7,6,0,1.2,1.2,1.0,0.6549891428571427,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-09-22,2,0.7058857142857143,1,2,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-23,2,0.706475,1,3,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-24,2,0.7076785714285714,1,4,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-25,2,0.7080571428571428,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-26,2,0.70775,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-27,2,0.7060107142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-09-28,0,0.20185357142857147,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2906691428571429,LOW,0,Low risk. Maintain standard crop management practices.
2005-09-29,0,0.19886785714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2863697142857143,LOW,0,Low risk. Maintain standard crop management practices.
2005-09-30,0,0.19567142857142858,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28176685714285715,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-01,0,0.19313214285714284,1,0,0,0.7,6,0,1.2,1.2,1.0,0.27811028571428564,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-02,0,0.19184285714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.27625371428571427,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-03,0,0.19099642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.27503485714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-04,0,0.18813214285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2709102857142857,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-05,0,0.1862,1,0,0,0.7,6,0,1.2,1.2,1.0,0.268128,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-06,0,0.184875,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26622,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-07,0,0.18778214285714284,1,1,0,0.7,6,0,1.2,1.2,1.0,0.27040628571428565,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-08,0,0.1911142857142857,1,2,0,0.7,6,0,1.2,1.2,1.0,0.2752045714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-09,0,0.19450714285714288,1,3,0,0.7,6,0,1.2,1.2,1.0,0.28009028571428574,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-10,0,0.19563928571428568,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2817205714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-11,0,0.20005714285714282,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2880822857142856,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-12,0,0.20418928571428574,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2940325714285715,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-13,1,0.45821428571428574,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6598285714285713,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-14,1,0.4581857142857143,1,2,0,0.7,6,0,1.2,1.2,1.0,0.6597874285714286,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-15,1,0.4563214285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6571028571428572,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-16,1,0.4557,1,1,0,0.7,6,0,1.2,1.2,1.0,0.656208,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-17,2,0.7079678571428571,1,2,1,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-10-18,2,0.7098892857142858,1,3,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-10-19,2,0.7085964285714286,1,0,3,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-10-20,2,0.7050607142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2005-10-21,1,0.453,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6523199999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-22,1,0.4489071428571429,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6464262857142856,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-23,1,0.43958571428571425,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6330034285714284,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-24,1,0.42798928571428574,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6163045714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-25,1,0.4200035714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6048051428571429,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2005-10-26,0,0.16515000000000002,1,0,0,0.7,6,0,1.2,1.2,1.0,0.23781600000000003,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-27,0,0.16565357142857146,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2385411428571429,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-28,0,0.16528571428571429,1,0,1,0.7,6,0,1.2,1.2,1.0,0.23801142857142854,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-29,0,0.16529642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.23802685714285712,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-30,0,0.16901785714285716,1,0,0,0.7,6,0,1.2,1.2,1.0,0.24338571428571432,LOW,0,Low risk. Maintain standard crop management practices.
2005-10-31,0,0.17552500000000001,1,0,0,0.7,6,0,1.2,1.2,1.0,0.252756,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-01,0,0.17749642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07667845714285713,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-02,0,0.17770714285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0767694857142857,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-03,0,0.176125,0,0,0,0.7,6,0,1.2,1.2,1.0,0.076086,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-04,0,0.17481428571428573,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07551977142857143,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-05,0,0.17479642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07551205714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-06,0,0.17422142857142855,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07526365714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-07,0,0.17221785714285712,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07439811428571426,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-08,0,0.1721035714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07434874285714284,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-09,0,0.17124642857142855,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07397845714285713,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-10,0,0.16759285714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07240011428571427,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-11,0,0.165575,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07152839999999999,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-12,0,0.16533928571428572,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07142657142857142,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-13,0,0.16503214285714285,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0712938857142857,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-14,0,0.16602499999999998,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07172279999999999,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-15,0,0.16636428571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07186937142857142,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-16,0,0.16757857142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07239394285714286,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-17,0,0.168675,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07286759999999999,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-18,0,0.16878214285714285,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07291388571428571,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-19,0,0.1687857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07291542857142856,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-20,0,0.1684892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07278737142857142,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-21,0,0.16729642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07227205714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-22,0,0.1663142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0718477714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-23,0,0.16919642857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07309285714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-24,0,0.17274642857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07462645714285714,LOW,0,Low risk. Maintain standard crop management practices.
2005-11-25,0,0.17526071428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07571262857142856,LOW,0,Low risk. Maintain standard crop management practices.
